date,division,category,product_code,product,market,platform,channel,customer_code,customer_name,forecast_quantity
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,15
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,18
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Italy,E-Commerce,Retailer,90013124,Amazon,26
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",49
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,308
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,55
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Philiphines,E-Commerce,Retailer,90006156,Amazon,82
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",6
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",12
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016172,Power,3
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,10
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",11
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",Poland,E-Commerce,Retailer,90016176,Amazon,13
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,1017
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007196,Leader,383
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",255
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,126
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",135
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",282
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022072,Path,240
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,85
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,219
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",234
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",173
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,211
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022080,Staples,252
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",167
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,170
"2017-11-01 00:00:00","P & A",Keyboard,A2918150105,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,37
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",287
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,48
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",316
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,292
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Australia,E-Commerce,Retailer,90008168,Amazon,332
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",118
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Brazil,E-Commerce,Retailer,90027207,Amazon,39
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",8
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023024,Sage,10
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",30
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,44
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023028,walmart,30
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,66
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,E-Commerce,Direct,70023032,"Atliq e Store",29
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Canada,E-Commerce,Retailer,90023023,Amazon,36
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",China,"Brick & Mortar",Distributor,80001019,Neptune,166
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",China,"Brick & Mortar",Retailer,90001020,Zone,53
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",China,E-Commerce,Retailer,90001021,Taobao,19
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",63
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",38
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",44
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,121
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,15
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,88
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",France,E-Commerce,Retailer,90011192,Amazon,24
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",454
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",185
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002003,Ezone,593
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",1391
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002005,Lotus,966
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002007,Girias,837
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",738
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,1083
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,446
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,"Brick & Mortar",Retailer,90002015,Propel,919
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Retailer,90002008,Amazon,1612
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Retailer,90002009,Flipkart,858
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",India,E-Commerce,Retailer,90002016,Amazon,1280
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",181
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",168
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Indonesia,E-Commerce,Retailer,90003180,Amazon,124
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",19
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",26
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,24
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",26
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,8
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,4
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,16
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Italy,E-Commerce,Retailer,90013124,Amazon,18
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",67
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,459
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,12
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Philiphines,E-Commerce,Retailer,90006156,Amazon,70
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",13
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",10
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016172,Power,2
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,12
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",8
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",Poland,E-Commerce,Retailer,90016176,Amazon,3
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,928
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1","South Korea","Brick & Mortar",Distributor,80007196,Leader,730
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",323
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1","South Korea",E-Commerce,Retailer,90007197,Amazon,181
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",62
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",50
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022072,Path,236
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022073,Control,37
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,209
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",109
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",217
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022079,walmart,36
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,"Brick & Mortar",Retailer,90022080,Staples,48
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",170
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,E-Commerce,Retailer,90022081,Amazon,259
"2017-11-01 00:00:00","P & A",Keyboard,A2918150106,"AQ Master wired x1",USA,E-Commerce,Retailer,90022083,Ebay,257
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",203
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,257
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",87
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,129
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Australia,E-Commerce,Retailer,90008168,Amazon,169
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",35
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Brazil,E-Commerce,Retailer,90027207,Amazon,17
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",34
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023024,Sage,8
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",5
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,55
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023028,walmart,18
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,16
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,E-Commerce,Direct,70023032,"Atliq e Store",19
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Canada,E-Commerce,Retailer,90023023,Amazon,65
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",China,"Brick & Mortar",Distributor,80001019,Neptune,110
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",China,"Brick & Mortar",Retailer,90001020,Zone,56
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",China,E-Commerce,Retailer,90001021,Taobao,35
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Direct,70011193,"AltiQ Exclusive",111
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Retailer,90011185,"Epic Stores",77
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Retailer,90011187,"Chip 7",81
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Retailer,90011188,ElkjÃ¸p,26
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Retailer,90011189,UniEuro,66
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,"Brick & Mortar",Retailer,90011191,Sorefoz,46
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",France,E-Commerce,Retailer,90011192,Amazon,84
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Direct,70002017,"AltiQ Exclusive",332
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002001,"Reliance Digital",933
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002003,Ezone,630
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002004,"Vijay Sales",197
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002005,Lotus,1085
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002007,Girias,911
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002011,"Atliq Exclusive",195
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002012,Electricalsocity,740
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002013,Electricalslytical,557
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,"Brick & Mortar",Retailer,90002015,Propel,699
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,E-Commerce,Retailer,90002008,Amazon,690
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,E-Commerce,Retailer,90002009,Flipkart,512
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",India,E-Commerce,Retailer,90002016,Amazon,340
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Indonesia,"Brick & Mortar",Direct,70003181,"AltiQ Exclusive",19
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Indonesia,"Brick & Mortar",Retailer,90003179,"Acclaimed Stores",34
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Indonesia,E-Commerce,Retailer,90003180,Amazon,228
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Direct,70013125,"AltiQ Exclusive",22
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013116,"Unity Stores",17
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013117,Euronics,12
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013119,"Argos (Sainsbury's)",7
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013120,Coolblue,6
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013121,Boulanger,8
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,"Brick & Mortar",Retailer,90013123,Expert,22
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Italy,E-Commerce,Retailer,90013124,Amazon,18
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Philiphines,"Brick & Mortar",Direct,70006157,"AltiQ Exclusive",51
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Philiphines,"Brick & Mortar",Distributor,80006155,Novus,123
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Philiphines,"Brick & Mortar",Retailer,90006153,Insight,14
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Philiphines,E-Commerce,Retailer,90006156,Amazon,66
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,"Brick & Mortar",Direct,70016177,"AltiQ Exclusive",10
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,"Brick & Mortar",Retailer,90016171,"Electricalsara Stores",11
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,"Brick & Mortar",Retailer,90016172,Power,10
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,"Brick & Mortar",Retailer,90016173,Expert,11
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,"Brick & Mortar",Retailer,90016175,"Argos (Sainsbury's)",17
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",Poland,E-Commerce,Retailer,90016176,Amazon,11
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1","South Korea","Brick & Mortar",Distributor,80007195,Sage,1095
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1","South Korea","Brick & Mortar",Distributor,80007196,Leader,199
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1","South Korea",E-Commerce,Direct,70007199,"Atliq e Store",332
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1","South Korea",E-Commerce,Retailer,90007197,Amazon,217
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Direct,70022084,"AltiQ Exclusive",80
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022071,"Acclaimed Stores",173
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022072,Path,98
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022073,Control,190
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022075,BestBuy,117
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022076,"Circuit City",215
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022077,"Radio Shack",268
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022079,walmart,271
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,"Brick & Mortar",Retailer,90022080,Staples,27
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,E-Commerce,Direct,70022085,"Atliq e Store",159
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,E-Commerce,Retailer,90022081,Amazon,136
"2017-11-01 00:00:00","P & A",Keyboard,A3018150201,"AQ Master wireless x1",USA,E-Commerce,Retailer,90022083,Ebay,249
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Australia,"Brick & Mortar",Direct,70008169,"AltiQ Exclusive",259
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008164,Digimarket,270
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008165,"Forward Stores",165
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Australia,"Brick & Mortar",Retailer,90008167,Electricalsocity,126
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Australia,E-Commerce,Retailer,90008168,Amazon,128
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Brazil,E-Commerce,Direct,70027208,"Atliq e Store",103
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Brazil,E-Commerce,Retailer,90027207,Amazon,34
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Direct,70023031,"AltiQ Exclusive",13
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023024,Sage,49
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023025,"Premium Stores",23
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023027,Costco,22
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023028,walmart,27
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,"Brick & Mortar",Retailer,90023029,Staples,22
"2017-11-01 00:00:00","P & A",Keyboard,A3018150202,"AQ Master wireless x1",Canada,E-Commerce,Direct,70023032,"Atliq e Store",57
